"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Texas"	"48"	"2016"	"2016"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	69	474971	14.5
	"Texas"	"48"	"2016"	"2016"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	106	433999	24.4
	"Texas"	"48"	"2016"	"2016"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	282	451381	62.5
	"Texas"	"48"	"2016"	"2016"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	174	410845	42.4
	"Texas"	"48"	"2016"	"2016"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	534	438308	121.8
	"Texas"	"48"	"2016"	"2016"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	445	762198	58.4
	"Texas"	"48"	"2016"	"2016"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	1063	822921	129.2
	"Texas"	"48"	"2016"	"2016"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	691	718856	96.1
	"Texas"	"48"	"2016"	"2016"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	1280	732514	174.7
	"Texas"	"48"	"2016"	"2016"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	1259	590122	213.3
	"Texas"	"48"	"2016"	"2016"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	2456	587728	417.9
	"Texas"	"48"	"2016"	"2016"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	2266	421803	537.2
	"Texas"	"48"	"2016"	"2016"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	11	5572	197.4 (Unreliable)
	"Texas"	"48"	"2016"	"2016"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	4063	398496	1019.6
	"Texas"	"48"	"2016"	"2016"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	11	2654	414.5 (Unreliable)
	"Texas"	"48"	"2016"	"2016"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	3143	244156	1287.3
	"Texas"	"48"	"2016"	"2016"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	13	2286	568.7 (Unreliable)
	"Texas"	"48"	"2016"	"2016"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	4281	207686	2061.3
	"Texas"	"48"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	4124	118351	3484.6
	"Texas"	"48"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	13	724	1795.6 (Unreliable)
	"Texas"	"48"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	4006	84569	4737.0
	"Texas"	"48"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	16	475	3368.4 (Unreliable)
	"Texas"	"48"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	5288	49633	10654.2
	"Texas"	"48"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	3260	28098	11602.2
	"Utah"	"49"	"1999"	"1999"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	12	2557	469.3 (Unreliable)
	"Utah"	"49"	"1999"	"1999"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	15	2799	535.9 (Unreliable)
	"Utah"	"49"	"1999"	"1999"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	12	11827	101.5 (Unreliable)
	"Utah"	"49"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	36	20351	176.9
	"Utah"	"49"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	14	10422	134.3 (Unreliable)
	"Utah"	"49"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	37	12385	298.7
	"Utah"	"49"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	16	5883	272.0 (Unreliable)
	"Utah"	"49"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	28	6443	434.6
	"Utah"	"49"	"1999"	"1999"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	19	3050	623.0 (Unreliable)
	"Utah"	"49"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	24	3026	793.1
	"Utah"	"49"	"1999"	"1999"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	28	1815	1542.7
	"Utah"	"49"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	25	1561	1601.5
	"Utah"	"49"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	29	819	3540.9
	"Utah"	"49"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	31	632	4905.1
	"Utah"	"49"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	35	250	14000.0
	"Utah"	"49"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	23	132	17424.2
	"Utah"	"49"	"2000"	"2000"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	17	2642	643.5 (Unreliable)
	"Utah"	"49"	"2000"	"2000"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	19	2905	654.0 (Unreliable)
	"Utah"	"49"	"2000"	"2000"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	10	10040	99.6 (Unreliable)
	"Utah"	"49"	"2000"	"2000"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	15	12644	118.6 (Unreliable)
	"Utah"	"49"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	16	16495	97.0 (Unreliable)
	"Utah"	"49"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	19	21411	88.7 (Unreliable)
	"Utah"	"49"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	13	11065	117.5 (Unreliable)
	"Utah"	"49"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	24	13141	182.6
	"Utah"	"49"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	15	6356	236.0 (Unreliable)
	"Utah"	"49"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	34	6928	490.8
	"Utah"	"49"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	14	3187	439.3 (Unreliable)
	"Utah"	"49"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	31	3156	982.3
	"Utah"	"49"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	26	1910	1361.3
	"Utah"	"49"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	38	1653	2298.9
	"Utah"	"49"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	44	882	4988.7
	"Utah"	"49"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	46	699	6580.8
	"Utah"	"49"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	24	263	9125.5
	"Utah"	"49"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	16	136	11764.7 (Unreliable)
	"Utah"	"49"	"2001"	"2001"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	23	3201	718.5
	"Utah"	"49"	"2001"	"2001"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	22	3169	694.2
	"Utah"	"49"	"2001"	"2001"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	19	13231	143.6 (Unreliable)
	"Utah"	"49"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	29	22685	127.8
	"Utah"	"49"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	26	14162	183.6
	"Utah"	"49"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	11	7063	155.7 (Unreliable)
	"Utah"	"49"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	39	7728	504.7
	"Utah"	"49"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	23	3563	645.5
	"Utah"	"49"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	26	3481	746.9
	"Utah"	"49"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	23	2036	1129.7
	"Utah"	"49"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	44	1776	2477.5
	"Utah"	"49"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	35	971	3604.5
	"Utah"	"49"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	48	750	6400.0
	"Utah"	"49"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	39	278	14028.8
	"Utah"	"49"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	21	137	15328.5
	"Utah"	"49"	"2002"	"2002"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	26	3233	804.2
	"Utah"	"49"	"2002"	"2002"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	25	3553	703.6
	"Utah"	"49"	"2002"	"2002"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	10	10790	92.7 (Unreliable)
	"Utah"	"49"	"2002"	"2002"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	16	13871	115.3 (Unreliable)
	"Utah"	"49"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	14	18709	74.8 (Unreliable)
	"Utah"	"49"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	24	23806	100.8
	"Utah"	"49"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	11	12890	85.3 (Unreliable)
	"Utah"	"49"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	36	14943	240.9
	"Utah"	"49"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	22	7577	290.4
	"Utah"	"49"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	35	8280	422.7
	"Utah"	"49"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	13	3871	335.8 (Unreliable)
	"Utah"	"49"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	25	3776	662.1
	"Utah"	"49"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	28	2171	1289.7
	"Utah"	"49"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	48	1890	2539.7
	"Utah"	"49"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	38	1046	3632.9
	"Utah"	"49"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	48	796	6030.2
	"Utah"	"49"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	21	289	7266.4
	"Utah"	"49"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	25	145	17241.4
	"Utah"	"49"	"2003"	"2003"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	22	3398	647.4
	"Utah"	"49"	"2003"	"2003"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	20	3547	563.9
	"Utah"	"49"	"2003"	"2003"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	11	10980	100.2 (Unreliable)
	"Utah"	"49"	"2003"	"2003"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	16	14104	113.4 (Unreliable)
	"Utah"	"49"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	33	24489	134.8
	"Utah"	"49"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	11	13708	80.2 (Unreliable)
	"Utah"	"49"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	31	15846	195.6
	"Utah"	"49"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	27	8048	335.5
	"Utah"	"49"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	50	8774	569.9
	"Utah"	"49"	"2003"	"2003"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	26	4234	614.1
	"Utah"	"49"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	29	4035	718.7
	"Utah"	"49"	"2003"	"2003"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	24	2293	1046.7
	"Utah"	"49"	"2003"	"2003"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	36	2043	1762.1
	"Utah"	"49"	"2003"	"2003"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	42	1140	3684.2
	"Utah"	"49"	"2003"	"2003"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	53	836	6339.7
	"Utah"	"49"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	29	304	9539.5
	"Utah"	"49"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	28	152	18421.1
	"Utah"	"49"	"2004"	"2004"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	24	3485	688.7
	"Utah"	"49"	"2004"	"2004"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	20	3468	576.7
	"Utah"	"49"	"2004"	"2004"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	12	11153	107.6 (Unreliable)
	"Utah"	"49"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	21	14021	149.8
	"Utah"	"49"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	10	20706	48.3 (Unreliable)
	"Utah"	"49"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	33	25440	129.7
	"Utah"	"49"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	17	14529	117.0 (Unreliable)
	"Utah"	"49"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	28	16534	169.3
	"Utah"	"49"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	22	8675	253.6
	"Utah"	"49"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	39	9454	412.5
	"Utah"	"49"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	24	4514	531.7
	"Utah"	"49"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	29	4341	668.0
	"Utah"	"49"	"2004"	"2004"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	51	2458	2074.9
	"Utah"	"49"	"2004"	"2004"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	46	2102	2188.4
	"Utah"	"49"	"2004"	"2004"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	42	1241	3384.4
	"Utah"	"49"	"2004"	"2004"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	46	937	4909.3
	"Utah"	"49"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	38	321	11838.0
	"Utah"	"49"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	19	157	12101.9 (Unreliable)
	"Utah"	"49"	"2005"	"2005"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	15	3518	426.4 (Unreliable)
	"Utah"	"49"	"2005"	"2005"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	21	3670	572.2
	"Utah"	"49"	"2005"	"2005"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	13	11808	110.1 (Unreliable)
	"Utah"	"49"	"2005"	"2005"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	15	14047	106.8 (Unreliable)
	"Utah"	"49"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	22	26235	83.9
	"Utah"	"49"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	15	15611	96.1 (Unreliable)
	"Utah"	"49"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	30	17606	170.4
	"Utah"	"49"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	23	9332	246.5
	"Utah"	"49"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	35	10232	342.1
	"Utah"	"49"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	32	5015	638.1
	"Utah"	"49"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	41	4736	865.7
	"Utah"	"49"	"2005"	"2005"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	26	2574	1010.1
	"Utah"	"49"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	55	2246	2448.8
	"Utah"	"49"	"2005"	"2005"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	47	1341	3504.8
	"Utah"	"49"	"2005"	"2005"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	51	979	5209.4
	"Utah"	"49"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	30	341	8797.7
	"Utah"	"49"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	34	177	19209.0
	"Utah"	"49"	"2006"	"2006"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	11	3757	292.8 (Unreliable)
	"Utah"	"49"	"2006"	"2006"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	31	4086	758.7
	"Utah"	"49"	"2006"	"2006"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	11	11816	93.1 (Unreliable)
	"Utah"	"49"	"2006"	"2006"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	15	14084	106.5 (Unreliable)
	"Utah"	"49"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	12	22935	52.3 (Unreliable)
	"Utah"	"49"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	36	27516	130.8
	"Utah"	"49"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	13	16797	77.4 (Unreliable)
	"Utah"	"49"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	34	18810	180.8
	"Utah"	"49"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	20	10299	194.2
	"Utah"	"49"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	44	11051	398.2
	"Utah"	"49"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	21	5417	387.7
	"Utah"	"49"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	32	5247	609.9
	"Utah"	"49"	"2006"	"2006"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	29	2786	1040.9
	"Utah"	"49"	"2006"	"2006"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	40	2412	1658.4
	"Utah"	"49"	"2006"	"2006"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	57	1463	3896.1
	"Utah"	"49"	"2006"	"2006"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	53	1048	5057.3
	"Utah"	"49"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	37	399	9273.2
	"Utah"	"49"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	26	210	12381.0
	"Utah"	"49"	"2007"	"2007"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	29	4223	686.7
	"Utah"	"49"	"2007"	"2007"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	28	4419	633.6
	"Utah"	"49"	"2007"	"2007"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	15	13644	109.9 (Unreliable)
	"Utah"	"49"	"2007"	"2007"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	12	12103	99.1 (Unreliable)
	"Utah"	"49"	"2007"	"2007"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	27	14516	186.0
	"Utah"	"49"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	42	28475	147.5
	"Utah"	"49"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	22	18502	118.9
	"Utah"	"49"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	36	20576	175.0
	"Utah"	"49"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	21	11234	186.9
	"Utah"	"49"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	47	11945	393.5
	"Utah"	"49"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	31	5930	522.8
	"Utah"	"49"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	51	5742	888.2
	"Utah"	"49"	"2007"	"2007"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	39	2963	1316.2
	"Utah"	"49"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	59	2571	2294.8
	"Utah"	"49"	"2007"	"2007"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	65	1544	4209.8
	"Utah"	"49"	"2007"	"2007"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	52	1114	4667.9
	"Utah"	"49"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	46	431	10672.9
	"Utah"	"49"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	19	254	7480.3 (Unreliable)
	"Utah"	"49"	"2008"	"2008"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	21	4315	486.7
	"Utah"	"49"	"2008"	"2008"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	30	4397	682.3
	"Utah"	"49"	"2008"	"2008"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	15	14743	101.7 (Unreliable)
	"Utah"	"49"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	13	25866	50.3 (Unreliable)
	"Utah"	"49"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	34	29412	115.6
	"Utah"	"49"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	15	19767	75.9 (Unreliable)
	"Utah"	"49"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	33	22015	149.9
	"Utah"	"49"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	28	12170	230.1
	"Utah"	"49"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	52	12921	402.4
	"Utah"	"49"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	23	6480	354.9
	"Utah"	"49"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	47	6304	745.6
	"Utah"	"49"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	42	3181	1320.3
	"Utah"	"49"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	51	2706	1884.7
	"Utah"	"49"	"2008"	"2008"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	52	1565	3322.7
	"Utah"	"49"	"2008"	"2008"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	60	1168	5137.0
	"Utah"	"49"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	64	491	13034.6
	"Utah"	"49"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	28	278	10071.9
	"Utah"	"49"	"2009"	"2009"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	20	4269	468.5
	"Utah"	"49"	"2009"	"2009"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	26	4600	565.2
	"Utah"	"49"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	14	15405	90.9 (Unreliable)
	"Utah"	"49"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	28	15178	184.5
	"Utah"	"49"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	14	26517	52.8 (Unreliable)
	"Utah"	"49"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	33	29913	110.3
	"Utah"	"49"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	20	21129	94.7
	"Utah"	"49"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	38	22961	165.5
	"Utah"	"49"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	27	12987	207.9
	"Utah"	"49"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	56	13812	405.4
	"Utah"	"49"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	24	7075	339.2
	"Utah"	"49"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	61	6799	897.2
	"Utah"	"49"	"2009"	"2009"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	49	3350	1462.7
	"Utah"	"49"	"2009"	"2009"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	47	2933	1602.5
	"Utah"	"49"	"2009"	"2009"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	69	1649	4184.4
