"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	852	10430633	8.2
	"Census Region 4: West"	"CENS-R4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	908	10723285	8.5
	"Census Region 4: West"	"CENS-R4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	934	10867995	8.6
	"Census Region 4: West"	"CENS-R4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	988	11027297	9.0
	"Census Region 4: West"	"CENS-R4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	1004	11208232	9.0
	"Census Region 4: West"	"CENS-R4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	1079	11390149	9.5
	"Census Region 4: West"	"CENS-R4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	1188	11500729	10.3
	"Census Region 4: West"	"CENS-R4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	1117	11709225	9.5
	"Census Region 4: West"	"CENS-R4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	1197	11837613	10.1
	"Census Region 4: West"	"CENS-R4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	1197	11921523	10.0
	"Census Region 4: West"	"CENS-R4"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	1192	12007230	9.9
	"Census Region 4: West"	"CENS-R4"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	10	7891817	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	11	9240345	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	15	10004740	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	13	10867995	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	11	11500729	Unreliable
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	68	7652108	0.9
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	72	7891817	0.9
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	63	8229477	0.8
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	74	8490770	0.9
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	74	8738194	0.8
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	67	8985003	0.7
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	69	9240345	0.7
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	79	9494614	0.8
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	69	9743137	0.7
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	70	10004740	0.7
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	56	10244737	0.5
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	62	10430633	0.6
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	52	10723285	0.5
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	51	10867995	0.5
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	60	11027297	0.5
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	58	11208232	0.5
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	46	11390149	0.4
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	54	11500729	0.5
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	50	11709225	0.4
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	63	11837613	0.5
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	51	11921523	0.4
	"Census Region 4: West"	"CENS-R4"	"Emphysema (J43)"	"GR113-084"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	51	12007230	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	34	7652108	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	41	7891817	0.5
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	33	8229477	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	33	8490770	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	39	8738194	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	32	8985003	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	33	9240345	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	35	9494614	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	40	9743137	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	43	10004740	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	42	10244737	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	42	10430633	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	49	10723285	0.5
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	33	10867995	0.3
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	57	11027297	0.5
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	46	11208232	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	51	11390149	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	59	11500729	0.5
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	45	11709225	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	63	11837613	0.5
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	50	11921523	0.4
	"Census Region 4: West"	"CENS-R4"	"Asthma (J45-J46)"	"GR113-085"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	73	12007230	0.6
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	521	7652108	6.8
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	498	7891817	6.3
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	513	8229477	6.2
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	549	8490770	6.5
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	643	8738194	7.4
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	576	8985003	6.4
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	675	9240345	7.3
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	640	9494614	6.7
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	691	9743137	7.1
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	711	10004740	7.1
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	730	10244737	7.1
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	739	10430633	7.1
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	800	10723285	7.5
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	837	10867995	7.7
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	866	11027297	7.9
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	896	11208232	8.0
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	975	11390149	8.6
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	1064	11500729	9.3
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	1015	11709225	8.7
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	1063	11837613	9.0
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	1091	11921523	9.2
	"Census Region 4: West"	"CENS-R4"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	1062	12007230	8.8
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	13	7891817	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	12	8229477	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	14	8490770	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	11	8738194	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	14	8985003	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	12	9240345	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	10	9743137	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	16	10430633	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	10	10723285	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	13	10867995	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	13	11027297	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	10	11208232	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	17	11390149	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	20	11500729	0.2
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	11	11709225	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	10	11837613	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	18	11921523	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	15	12007230	Unreliable
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	53	7652108	0.7
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	72	7891817	0.9
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	86	8229477	1.0
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	100	8490770	1.2
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	85	8738194	1.0
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	84	8985003	0.9
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	111	9240345	1.2
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	86	9494614	0.9
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	110	9743137	1.1
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	111	10004740	1.1
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	119	10244737	1.2
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	125	10430633	1.2
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	133	10723285	1.2
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	160	10867995	1.5
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	188	11027297	1.7
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	140	11208232	1.2
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	200	11390149	1.8
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	181	11500729	1.6
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	197	11709225	1.7
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	174	11837613	1.5
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	195	11921523	1.6
	"Census Region 4: West"	"CENS-R4"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	201	12007230	1.7
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	242	7652108	3.2
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	231	7891817	2.9
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	268	8229477	3.3
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	256	8490770	3.0
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	301	8738194	3.4
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	277	8985003	3.1
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	307	9240345	3.3
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	334	9494614	3.5
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	372	9743137	3.8
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	349	10004740	3.5
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	377	10244737	3.7
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	409	10430633	3.9
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	420	10723285	3.9
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	417	10867995	3.8
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	452	11027297	4.1
	"Census Region 4: West"	"CENS-R4"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	438	11208232	3.9
