"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"1981"	"1981"	"Other Race"	"2131-1"	"Female"	"F"	13	10698	121.5 (Unreliable)
	"South Carolina"	"45"	"1981"	"1981"	"Other Race"	"2131-1"	"Male"	"M"	9	9561	94.1 (Unreliable)
	"South Carolina"	"45"	"1981"	"1981"	"White"	"2106-3"	"Female"	"F"	7775	1111993	699.2
	"South Carolina"	"45"	"1981"	"1981"	"White"	"2106-3"	"Male"	"M"	9437	1083952	870.6
	"South Carolina"	"45"	"1982"	"1982"	"Black or African American"	"2054-5"	"Female"	"F"	3698	513620	720.0
	"South Carolina"	"45"	"1982"	"1982"	"Black or African American"	"2054-5"	"Male"	"M"	4523	458440	986.6
	"South Carolina"	"45"	"1982"	"1982"	"Other Race"	"2131-1"	"Female"	"F"	11	11307	97.3 (Unreliable)
	"South Carolina"	"45"	"1982"	"1982"	"Other Race"	"2131-1"	"Male"	"M"	13	10101	128.7 (Unreliable)
	"South Carolina"	"45"	"1982"	"1982"	"White"	"2106-3"	"Female"	"F"	7627	1123489	678.9
	"South Carolina"	"45"	"1982"	"1982"	"White"	"2106-3"	"Male"	"M"	9198	1092808	841.7
	"South Carolina"	"45"	"1983"	"1983"	"Black or African American"	"2054-5"	"Female"	"F"	3873	517338	748.6
	"South Carolina"	"45"	"1983"	"1983"	"Black or African American"	"2054-5"	"Male"	"M"	4512	459706	981.5
	"South Carolina"	"45"	"1983"	"1983"	"Other Race"	"2131-1"	"Female"	"F"	14	11889	117.8 (Unreliable)
	"South Carolina"	"45"	"1983"	"1983"	"Other Race"	"2131-1"	"Male"	"M"	17	10580	160.7 (Unreliable)
	"South Carolina"	"45"	"1983"	"1983"	"White"	"2106-3"	"Female"	"F"	8028	1134186	707.8
	"South Carolina"	"45"	"1983"	"1983"	"White"	"2106-3"	"Male"	"M"	9720	1101139	882.7
	"South Carolina"	"45"	"1984"	"1984"	"Black or African American"	"2054-5"	"Female"	"F"	3919	522008	750.8
	"South Carolina"	"45"	"1984"	"1984"	"Black or African American"	"2054-5"	"Male"	"M"	4608	463643	993.9
	"South Carolina"	"45"	"1984"	"1984"	"Other Race"	"2131-1"	"Female"	"F"	9	12476	72.1 (Unreliable)
	"South Carolina"	"45"	"1984"	"1984"	"Other Race"	"2131-1"	"Male"	"M"	11	11073	99.3 (Unreliable)
	"South Carolina"	"45"	"1984"	"1984"	"White"	"2106-3"	"Female"	"F"	8184	1147418	713.3
	"South Carolina"	"45"	"1984"	"1984"	"White"	"2106-3"	"Male"	"M"	9643	1115780	864.2
	"South Carolina"	"45"	"1985"	"1985"	"Black or African American"	"2054-5"	"Female"	"F"	3979	527047	755.0
	"South Carolina"	"45"	"1985"	"1985"	"Black or African American"	"2054-5"	"Male"	"M"	4681	464641	1007.4
	"South Carolina"	"45"	"1985"	"1985"	"Other Race"	"2131-1"	"Female"	"F"	16	13155	121.6 (Unreliable)
	"South Carolina"	"45"	"1985"	"1985"	"Other Race"	"2131-1"	"Male"	"M"	14	11612	120.6 (Unreliable)
	"South Carolina"	"45"	"1985"	"1985"	"White"	"2106-3"	"Female"	"F"	8446	1164204	725.5
	"South Carolina"	"45"	"1985"	"1985"	"White"	"2106-3"	"Male"	"M"	9963	1124287	886.2
	"South Carolina"	"45"	"1986"	"1986"	"Black or African American"	"2054-5"	"Female"	"F"	4198	531292	790.1
	"South Carolina"	"45"	"1986"	"1986"	"Black or African American"	"2054-5"	"Male"	"M"	4798	469571	1021.8
	"South Carolina"	"45"	"1986"	"1986"	"Other Race"	"2131-1"	"Female"	"F"	12	13815	86.9 (Unreliable)
	"South Carolina"	"45"	"1986"	"1986"	"Other Race"	"2131-1"	"Male"	"M"	18	12242	147.0 (Unreliable)
	"South Carolina"	"45"	"1986"	"1986"	"White"	"2106-3"	"Female"	"F"	8831	1176083	750.9
	"South Carolina"	"45"	"1986"	"1986"	"White"	"2106-3"	"Male"	"M"	10284	1141295	901.1
	"South Carolina"	"45"	"1987"	"1987"	"Black or African American"	"2054-5"	"Female"	"F"	4155	536969	773.8
	"South Carolina"	"45"	"1987"	"1987"	"Black or African American"	"2054-5"	"Male"	"M"	4853	473738	1024.4
	"South Carolina"	"45"	"1987"	"1987"	"Other Race"	"2131-1"	"Female"	"F"	17	14468	117.5 (Unreliable)
	"South Carolina"	"45"	"1987"	"1987"	"Other Race"	"2131-1"	"Male"	"M"	16	12758	125.4 (Unreliable)
	"South Carolina"	"45"	"1987"	"1987"	"White"	"2106-3"	"Female"	"F"	9163	1190331	769.8
	"South Carolina"	"45"	"1987"	"1987"	"White"	"2106-3"	"Male"	"M"	10289	1154752	891.0
	"South Carolina"	"45"	"1988"	"1988"	"Black or African American"	"2054-5"	"Female"	"F"	4394	543381	808.6
	"South Carolina"	"45"	"1988"	"1988"	"Black or African American"	"2054-5"	"Male"	"M"	5023	477528	1051.9
	"South Carolina"	"45"	"1988"	"1988"	"Other Race"	"2131-1"	"Female"	"F"	14	15174	92.3 (Unreliable)
	"South Carolina"	"45"	"1988"	"1988"	"Other Race"	"2131-1"	"Male"	"M"	27	13316	202.8
	"South Carolina"	"45"	"1988"	"1988"	"White"	"2106-3"	"Female"	"F"	9500	1202710	789.9
	"South Carolina"	"45"	"1988"	"1988"	"White"	"2106-3"	"Male"	"M"	10470	1164339	899.2
	"South Carolina"	"45"	"1989"	"1989"	"Black or African American"	"2054-5"	"Female"	"F"	4366	550922	792.5
	"South Carolina"	"45"	"1989"	"1989"	"Black or African American"	"2054-5"	"Male"	"M"	5131	484180	1059.7
	"South Carolina"	"45"	"1989"	"1989"	"Other Race"	"2131-1"	"Female"	"F"	29	15978	181.5
	"South Carolina"	"45"	"1989"	"1989"	"Other Race"	"2131-1"	"Male"	"M"	32	14099	227.0
	"South Carolina"	"45"	"1989"	"1989"	"White"	"2106-3"	"Female"	"F"	9383	1217056	771.0
	"South Carolina"	"45"	"1989"	"1989"	"White"	"2106-3"	"Male"	"M"	10677	1179947	904.9
	"South Carolina"	"45"	"1990"	"1990"	"Black or African American"	"2054-5"	"Female"	"F"	4313	555702	776.1
	"South Carolina"	"45"	"1990"	"1990"	"Black or African American"	"2054-5"	"Male"	"M"	5112	487004	1049.7
	"South Carolina"	"45"	"1990"	"1990"	"Other Race"	"2131-1"	"Female"	"F"	16	16541	96.7 (Unreliable)
	"South Carolina"	"45"	"1990"	"1990"	"Other Race"	"2131-1"	"Male"	"M"	20	14607	136.9
	"South Carolina"	"45"	"1990"	"1990"	"White"	"2106-3"	"Female"	"F"	9621	1227344	783.9
	"South Carolina"	"45"	"1990"	"1990"	"White"	"2106-3"	"Male"	"M"	10633	1188407	894.7
	"South Carolina"	"45"	"1991"	"1991"	"Black or African American"	"2054-5"	"Female"	"F"	4442	570895	778.1
	"South Carolina"	"45"	"1991"	"1991"	"Black or African American"	"2054-5"	"Male"	"M"	5026	500917	1003.4
	"South Carolina"	"45"	"1991"	"1991"	"Other Race"	"2131-1"	"Female"	"F"	24	17064	140.6
	"South Carolina"	"45"	"1991"	"1991"	"Other Race"	"2131-1"	"Male"	"M"	27	15170	178.0
	"South Carolina"	"45"	"1991"	"1991"	"White"	"2106-3"	"Female"	"F"	9607	1254308	765.9
	"South Carolina"	"45"	"1991"	"1991"	"White"	"2106-3"	"Male"	"M"	10840	1213759	893.1
	"South Carolina"	"45"	"1992"	"1992"	"Black or African American"	"2054-5"	"Female"	"F"	4382	580045	755.5
	"South Carolina"	"45"	"1992"	"1992"	"Black or African American"	"2054-5"	"Male"	"M"	5199	510846	1017.7
	"South Carolina"	"45"	"1992"	"1992"	"Other Race"	"2131-1"	"Female"	"F"	32	17671	181.1
	"South Carolina"	"45"	"1992"	"1992"	"Other Race"	"2131-1"	"Male"	"M"	23	15602	147.4
	"South Carolina"	"45"	"1992"	"1992"	"White"	"2106-3"	"Female"	"F"	9917	1268973	781.5
	"South Carolina"	"45"	"1992"	"1992"	"White"	"2106-3"	"Male"	"M"	11085	1228846	902.1
	"South Carolina"	"45"	"1993"	"1993"	"Black or African American"	"2054-5"	"Female"	"F"	4591	589801	778.4
	"South Carolina"	"45"	"1993"	"1993"	"Black or African American"	"2054-5"	"Male"	"M"	5339	518906	1028.9
	"South Carolina"	"45"	"1993"	"1993"	"Other Race"	"2131-1"	"Female"	"F"	33	18712	176.4
	"South Carolina"	"45"	"1993"	"1993"	"Other Race"	"2131-1"	"Male"	"M"	41	16565	247.5
	"South Carolina"	"45"	"1993"	"1993"	"White"	"2106-3"	"Female"	"F"	10598	1282641	826.3
	"South Carolina"	"45"	"1993"	"1993"	"White"	"2106-3"	"Male"	"M"	11361	1237908	917.8
	"South Carolina"	"45"	"1994"	"1994"	"Black or African American"	"2054-5"	"Female"	"F"	4617	598302	771.7
	"South Carolina"	"45"	"1994"	"1994"	"Black or African American"	"2054-5"	"Male"	"M"	5243	525963	996.8
	"South Carolina"	"45"	"1994"	"1994"	"Other Race"	"2131-1"	"Female"	"F"	38	19323	196.7
	"South Carolina"	"45"	"1994"	"1994"	"Other Race"	"2131-1"	"Male"	"M"	46	17213	267.2
	"South Carolina"	"45"	"1994"	"1994"	"White"	"2106-3"	"Female"	"F"	10812	1296442	834.0
	"South Carolina"	"45"	"1994"	"1994"	"White"	"2106-3"	"Male"	"M"	11518	1249257	922.0
	"South Carolina"	"45"	"1995"	"1995"	"Black or African American"	"2054-5"	"Female"	"F"	4832	606488	796.7
	"South Carolina"	"45"	"1995"	"1995"	"Black or African American"	"2054-5"	"Male"	"M"	5256	532326	987.4
	"South Carolina"	"45"	"1995"	"1995"	"Other Race"	"2131-1"	"Female"	"F"	40	20796	192.3
	"South Carolina"	"45"	"1995"	"1995"	"Other Race"	"2131-1"	"Male"	"M"	41	18764	218.5
	"South Carolina"	"45"	"1995"	"1995"	"White"	"2106-3"	"Female"	"F"	11199	1310048	854.9
	"South Carolina"	"45"	"1995"	"1995"	"White"	"2106-3"	"Male"	"M"	12159	1261082	964.2
	"South Carolina"	"45"	"1996"	"1996"	"Black or African American"	"2054-5"	"Female"	"F"	4922	613602	802.1
	"South Carolina"	"45"	"1996"	"1996"	"Black or African American"	"2054-5"	"Male"	"M"	5465	539213	1013.5
	"South Carolina"	"45"	"1996"	"1996"	"Other Race"	"2131-1"	"Female"	"F"	29	22260	130.3
	"South Carolina"	"45"	"1996"	"1996"	"Other Race"	"2131-1"	"Male"	"M"	38	20193	188.2
	"South Carolina"	"45"	"1996"	"1996"	"White"	"2106-3"	"Female"	"F"	11661	1325190	879.9
	"South Carolina"	"45"	"1996"	"1996"	"White"	"2106-3"	"Male"	"M"	11938	1276807	935.0
	"South Carolina"	"45"	"1997"	"1997"	"Black or African American"	"2054-5"	"Female"	"F"	4893	621992	786.7
	"South Carolina"	"45"	"1997"	"1997"	"Black or African American"	"2054-5"	"Male"	"M"	5325	546685	974.1
	"South Carolina"	"45"	"1997"	"1997"	"Other Race"	"2131-1"	"Female"	"F"	42	23970	175.2
	"South Carolina"	"45"	"1997"	"1997"	"Other Race"	"2131-1"	"Male"	"M"	41	22357	183.4
	"South Carolina"	"45"	"1997"	"1997"	"White"	"2106-3"	"Female"	"F"	11466	1346622	851.5
	"South Carolina"	"45"	"1997"	"1997"	"White"	"2106-3"	"Male"	"M"	11923	1299118	917.8
	"South Carolina"	"45"	"1998"	"1998"	"Black or African American"	"2054-5"	"Female"	"F"	4976	629042	791.0
	"South Carolina"	"45"	"1998"	"1998"	"Black or African American"	"2054-5"	"Male"	"M"	5287	552882	956.3
	"South Carolina"	"45"	"1998"	"1998"	"Other Race"	"2131-1"	"Female"	"F"	50	25160	198.7
	"South Carolina"	"45"	"1998"	"1998"	"Other Race"	"2131-1"	"Male"	"M"	48	23689	202.6
	"South Carolina"	"45"	"1998"	"1998"	"White"	"2106-3"	"Female"	"F"	12160	1367804	889.0
	"South Carolina"	"45"	"1998"	"1998"	"White"	"2106-3"	"Male"	"M"	12306	1322214	930.7
	"South Dakota"	"46"	"1980"	"1980"	"Black or African American"	"2054-5"	"Female"	"F"	1	695	143.9 (Unreliable)
	"South Dakota"	"46"	"1980"	"1980"	"Black or African American"	"2054-5"	"Male"	"M"	7	1318	531.1 (Unreliable)
	"South Dakota"	"46"	"1980"	"1980"	"Other Race"	"2131-1"	"Female"	"F"	188	24270	774.6
	"South Dakota"	"46"	"1980"	"1980"	"Other Race"	"2131-1"	"Male"	"M"	255	23119	1103.0
	"South Dakota"	"46"	"1980"	"1980"	"White"	"2106-3"	"Female"	"F"	2697	325836	827.7
	"South Dakota"	"46"	"1980"	"1980"	"White"	"2106-3"	"Male"	"M"	3408	317127	1074.6
	"South Dakota"	"46"	"1981"	"1981"	"Black or African American"	"2054-5"	"Female"	"F"	4	808	495.0 (Unreliable)
	"South Dakota"	"46"	"1981"	"1981"	"Black or African American"	"2054-5"	"Male"	"M"	3	1481	202.6 (Unreliable)
	"South Dakota"	"46"	"1981"	"1981"	"Other Race"	"2131-1"	"Female"	"F"	174	24207	718.8
	"South Dakota"	"46"	"1981"	"1981"	"Other Race"	"2131-1"	"Male"	"M"	251	23015	1090.6
	"South Dakota"	"46"	"1981"	"1981"	"White"	"2106-3"	"Female"	"F"	2669	325112	820.9
	"South Dakota"	"46"	"1981"	"1981"	"White"	"2106-3"	"Male"	"M"	3350	315738	1061.0
	"South Dakota"	"46"	"1982"	"1982"	"Black or African American"	"2054-5"	"Female"	"F"	1	847	118.1 (Unreliable)
	"South Dakota"	"46"	"1982"	"1982"	"Black or African American"	"2054-5"	"Male"	"M"	4	1537	260.2 (Unreliable)
	"South Dakota"	"46"	"1982"	"1982"	"Other Race"	"2131-1"	"Female"	"F"	179	24035	744.7
	"South Dakota"	"46"	"1982"	"1982"	"Other Race"	"2131-1"	"Male"	"M"	247	22794	1083.6
	"South Dakota"	"46"	"1982"	"1982"	"White"	"2106-3"	"Female"	"F"	2818	326027	864.3
	"South Dakota"	"46"	"1982"	"1982"	"White"	"2106-3"	"Male"	"M"	3346	316102	1058.5
	"South Dakota"	"46"	"1983"	"1983"	"Black or African American"	"2054-5"	"Female"	"F"	2	918	217.9 (Unreliable)
	"South Dakota"	"46"	"1983"	"1983"	"Black or African American"	"2054-5"	"Male"	"M"	3	1610	186.3 (Unreliable)
	"South Dakota"	"46"	"1983"	"1983"	"Other Race"	"2131-1"	"Female"	"F"	175	24189	723.5
	"South Dakota"	"46"	"1983"	"1983"	"Other Race"	"2131-1"	"Male"	"M"	248	22880	1083.9
	"South Dakota"	"46"	"1983"	"1983"	"White"	"2106-3"	"Female"	"F"	2839	326884	868.5
	"South Dakota"	"46"	"1983"	"1983"	"White"	"2106-3"	"Male"	"M"	3361	316737	1061.1
	"South Dakota"	"46"	"1984"	"1984"	"Black or African American"	"2054-5"	"Male"	"M"	4	1675	238.8 (Unreliable)
	"South Dakota"	"46"	"1984"	"1984"	"Other Race"	"2131-1"	"Female"	"F"	169	24540	688.7
	"South Dakota"	"46"	"1984"	"1984"	"Other Race"	"2131-1"	"Male"	"M"	223	23350	955.0
	"South Dakota"	"46"	"1984"	"1984"	"White"	"2106-3"	"Female"	"F"	2758	328608	839.3
	"South Dakota"	"46"	"1984"	"1984"	"White"	"2106-3"	"Male"	"M"	3379	318212	1061.9
	"South Dakota"	"46"	"1985"	"1985"	"Black or African American"	"2054-5"	"Female"	"F"	3	1063	282.2 (Unreliable)
	"South Dakota"	"46"	"1985"	"1985"	"Black or African American"	"2054-5"	"Male"	"M"	3	1780	168.5 (Unreliable)
	"South Dakota"	"46"	"1985"	"1985"	"Other Race"	"2131-1"	"Female"	"F"	156	24964	624.9
	"South Dakota"	"46"	"1985"	"1985"	"Other Race"	"2131-1"	"Male"	"M"	225	23762	946.9
	"South Dakota"	"46"	"1985"	"1985"	"White"	"2106-3"	"Female"	"F"	2864	328639	871.5
	"South Dakota"	"46"	"1985"	"1985"	"White"	"2106-3"	"Male"	"M"	3352	318122	1053.7
	"South Dakota"	"46"	"1986"	"1986"	"Black or African American"	"2054-5"	"Female"	"F"	5	1121	446.0 (Unreliable)
	"South Dakota"	"46"	"1986"	"1986"	"Black or African American"	"2054-5"	"Male"	"M"	8	1819	439.8 (Unreliable)
	"South Dakota"	"46"	"1986"	"1986"	"Other Race"	"2131-1"	"Female"	"F"	161	25344	635.3
	"South Dakota"	"46"	"1986"	"1986"	"Other Race"	"2131-1"	"Male"	"M"	254	24191	1050.0
	"South Dakota"	"46"	"1986"	"1986"	"White"	"2106-3"	"Female"	"F"	2835	327258	866.3
	"South Dakota"	"46"	"1986"	"1986"	"White"	"2106-3"	"Male"	"M"	3316	315875	1049.8
	"South Dakota"	"46"	"1987"	"1987"	"Black or African American"	"2054-5"	"Female"	"F"	7	1169	598.8 (Unreliable)
	"South Dakota"	"46"	"1987"	"1987"	"Black or African American"	"2054-5"	"Male"	"M"	3	1872	160.3 (Unreliable)
	"South Dakota"	"46"	"1987"	"1987"	"Other Race"	"2131-1"	"Female"	"F"	198	25776	768.2
	"South Dakota"	"46"	"1987"	"1987"	"Other Race"	"2131-1"	"Male"	"M"	225	24697	911.0
	"South Dakota"	"46"	"1987"	"1987"	"White"	"2106-3"	"Female"	"F"	2959	326716	905.7
	"South Dakota"	"46"	"1987"	"1987"	"White"	"2106-3"	"Male"	"M"	3280	315602	1039.3
	"South Dakota"	"46"	"1988"	"1988"	"Black or African American"	"2054-5"	"Female"	"F"	1	1216	82.2 (Unreliable)
	"South Dakota"	"46"	"1988"	"1988"	"Black or African American"	"2054-5"	"Male"	"M"	5	1919	260.6 (Unreliable)
	"South Dakota"	"46"	"1988"	"1988"	"Other Race"	"2131-1"	"Female"	"F"	162	26365	614.5
	"South Dakota"	"46"	"1988"	"1988"	"Other Race"	"2131-1"	"Male"	"M"	241	25315	952.0
	"South Dakota"	"46"	"1988"	"1988"	"White"	"2106-3"	"Female"	"F"	2929	326919	895.9
	"South Dakota"	"46"	"1988"	"1988"	"White"	"2106-3"	"Male"	"M"	3241	316096	1025.3
	"South Dakota"	"46"	"1989"	"1989"	"Other Race"	"2131-1"	"Female"	"F"	180	27140	663.2
	"South Dakota"	"46"	"1989"	"1989"	"Other Race"	"2131-1"	"Male"	"M"	257	26092	985.0
	"South Dakota"	"46"	"1989"	"1989"	"White"	"2106-3"	"Female"	"F"	2882	325274	886.0
	"South Dakota"	"46"	"1989"	"1989"	"White"	"2106-3"	"Male"	"M"	3225	314790	1024.5
	"South Dakota"	"46"	"1990"	"1990"	"Other Race"	"2131-1"	"Female"	"F"	161	27555	584.3
	"South Dakota"	"46"	"1990"	"1990"	"Other Race"	"2131-1"	"Male"	"M"	265	26549	998.2
	"South Dakota"	"46"	"1990"	"1990"	"White"	"2106-3"	"Female"	"F"	2798	324642	861.9
	"South Dakota"	"46"	"1990"	"1990"	"White"	"2106-3"	"Male"	"M"	3093	313820	985.6
	"South Dakota"	"46"	"1991"	"1991"	"Other Race"	"2131-1"	"Female"	"F"	167	27894	598.7
	"South Dakota"	"46"	"1991"	"1991"	"Other Race"	"2131-1"	"Male"	"M"	262	26818	977.0
	"South Dakota"	"46"	"1991"	"1991"	"White"	"2106-3"	"Female"	"F"	2932	327825	894.4
	"South Dakota"	"46"	"1991"	"1991"	"White"	"2106-3"	"Male"	"M"	3276	318305	1029.2
	"South Dakota"	"46"	"1992"	"1992"	"Other Race"	"2131-1"	"Female"	"F"	198	28875	685.7
	"South Dakota"	"46"	"1992"	"1992"	"Other Race"	"2131-1"	"Male"	"M"	267	27863	958.3
	"South Dakota"	"46"	"1992"	"1992"	"White"	"2106-3"	"Female"	"F"	3062	330997	925.1
	"South Dakota"	"46"	"1992"	"1992"	"White"	"2106-3"	"Male"	"M"	3166	321869	983.6
	"South Dakota"	"46"	"1993"	"1993"	"Other Race"	"2131-1"	"Female"	"F"	213	29434	723.7
	"South Dakota"	"46"	"1993"	"1993"	"Other Race"	"2131-1"	"Male"	"M"	256	28267	905.6
	"South Dakota"	"46"	"1993"	"1993"	"White"	"2106-3"	"Female"	"F"	3013	334910	899.6
	"South Dakota"	"46"	"1993"	"1993"	"White"	"2106-3"	"Male"	"M"	3297	326419	1010.1
	"South Dakota"	"46"	"1994"	"1994"	"Black or African American"	"2054-5"	"Male"	"M"	11	2316	475.0 (Unreliable)
	"South Dakota"	"46"	"1994"	"1994"	"Other Race"	"2131-1"	"Female"	"F"	202	29874	676.2
	"South Dakota"	"46"	"1994"	"1994"	"Other Race"	"2131-1"	"Male"	"M"	263	28785	913.7
	"South Dakota"	"46"	"1994"	"1994"	"White"	"2106-3"	"Female"	"F"	3055	338573	902.3
	"South Dakota"	"46"	"1994"	"1994"	"White"	"2106-3"	"Male"	"M"	3206	330274	970.7
	"South Dakota"	"46"	"1995"	"1995"	"Other Race"	"2131-1"	"Female"	"F"	191	30555	625.1
	"South Dakota"	"46"	"1995"	"1995"	"Other Race"	"2131-1"	"Male"	"M"	273	29423	927.8
	"South Dakota"	"46"	"1995"	"1995"	"White"	"2106-3"	"Female"	"F"	3130	341670	916.1
	"South Dakota"	"46"	"1995"	"1995"	"White"	"2106-3"	"Male"	"M"	3311	333269	993.5
	"South Dakota"	"46"	"1996"	"1996"	"Other Race"	"2131-1"	"Female"	"F"	192	31840	603.0
	"South Dakota"	"46"	"1996"	"1996"	"Other Race"	"2131-1"	"Male"	"M"	250	30551	818.3
	"South Dakota"	"46"	"1996"	"1996"	"White"	"2106-3"	"Female"	"F"	3046	342295	889.9
	"South Dakota"	"46"	"1996"	"1996"	"White"	"2106-3"	"Male"	"M"	3295	334003	986.5
	"South Dakota"	"46"	"1997"	"1997"	"Black or African American"	"2054-5"	"Male"	"M"	13	2644	491.7 (Unreliable)
	"South Dakota"	"46"	"1997"	"1997"	"Other Race"	"2131-1"	"Female"	"F"	195	32821	594.1
	"South Dakota"	"46"	"1997"	"1997"	"Other Race"	"2131-1"	"Male"	"M"	270	31217	864.9
	"South Dakota"	"46"	"1997"	"1997"	"White"	"2106-3"	"Female"	"F"	3084	342060	901.6
	"South Dakota"	"46"	"1997"	"1997"	"White"	"2106-3"	"Male"	"M"	3299	334198	987.1
	"South Dakota"	"46"	"1998"	"1998"	"Other Race"	"2131-1"	"Female"	"F"	200	33360	599.5
	"South Dakota"	"46"	"1998"	"1998"	"Other Race"	"2131-1"	"Male"	"M"	275	32043	858.2
	"South Dakota"	"46"	"1998"	"1998"	"White"	"2106-3"	"Female"	"F"	3221	342021	941.8
	"South Dakota"	"46"	"1998"	"1998"	"White"	"2106-3"	"Male"	"M"	3156	334628	943.1
	"Tennessee"	"47"	"1980"	"1980"	"Black or African American"	"2054-5"	"Female"	"F"	3336	388072	859.6
	"Tennessee"	"47"	"1980"	"1980"	"Black or African American"	"2054-5"	"Male"	"M"	3936	340508	1155.9
	"Tennessee"	"47"	"1980"	"1980"	"Other Race"	"2131-1"	"Female"	"F"	13	10917	119.1 (Unreliable)
	"Tennessee"	"47"	"1980"	"1980"	"Other Race"	"2131-1"	"Male"	"M"	13	9878	131.6 (Unreliable)
	"Tennessee"	"47"	"1980"	"1980"	"White"	"2106-3"	"Female"	"F"	14941	1977209	755.7
	"Tennessee"	"47"	"1980"	"1980"	"White"	"2106-3"	"Male"	"M"	18535	1868559	991.9
	"Tennessee"	"47"	"1981"	"1981"	"Black or African American"	"2054-5"	"Female"	"F"	3137	389001	806.4
	"Tennessee"	"47"	"1981"	"1981"	"Black or African American"	"2054-5"	"Male"	"M"	3774	340957	1106.9
	"Tennessee"	"47"	"1981"	"1981"	"Other Race"	"2131-1"	"Female"	"F"	12	12334	97.3 (Unreliable)
	"Tennessee"	"47"	"1981"	"1981"	"Other Race"	"2131-1"	"Male"	"M"	23	11312	203.3
	"Tennessee"	"47"	"1981"	"1981"	"White"	"2106-3"	"Female"	"F"	15019	1992924	753.6
	"Tennessee"	"47"	"1981"	"1981"	"White"	"2106-3"	"Male"	"M"	18544	1881683	985.5
	"Tennessee"	"47"	"1982"	"1982"	"Black or African American"	"2054-5"	"Female"	"F"	3218	390341	824.4
	"Tennessee"	"47"	"1982"	"1982"	"Black or African American"	"2054-5"	"Male"	"M"	3770	341565	1103.7
	"Tennessee"	"47"	"1982"	"1982"	"Other Race"	"2131-1"	"Female"	"F"	16	13340	119.9 (Unreliable)
	"Tennessee"	"47"	"1982"	"1982"	"Other Race"	"2131-1"	"Male"	"M"	23	12284	187.2
	"Tennessee"	"47"	"1982"	"1982"	"White"	"2106-3"	"Female"	"F"	15052	2001281	752.1
	"Tennessee"	"47"	"1982"	"1982"	"White"	"2106-3"	"Male"	"M"	18213	1887692	964.8
	"Tennessee"	"47"	"1983"	"1983"	"Black or African American"	"2054-5"	"Female"	"F"	3358	391256	858.3
	"Tennessee"	"47"	"1983"	"1983"	"Black or African American"	"2054-5"	"Male"	"M"	3771	341862	1103.1
	"Tennessee"	"47"	"1983"	"1983"	"Other Race"	"2131-1"	"Female"	"F"	19	14219	133.6 (Unreliable)
	"Tennessee"	"47"	"1983"	"1983"	"Other Race"	"2131-1"	"Male"	"M"	16	13198	121.2 (Unreliable)
	"Tennessee"	"47"	"1983"	"1983"	"White"	"2106-3"	"Female"	"F"	15883	2007144	791.3
	"Tennessee"	"47"	"1983"	"1983"	"White"	"2106-3"	"Male"	"M"	18574	1891246	982.1
	"Tennessee"	"47"	"1984"	"1984"	"Black or African American"	"2054-5"	"Female"	"F"	3338	393535	848.2
	"Tennessee"	"47"	"1984"	"1984"	"Black or African American"	"2054-5"	"Male"	"M"	3808	343224	1109.5
	"Tennessee"	"47"	"1984"	"1984"	"Other Race"	"2131-1"	"Female"	"F"	23	15150	151.8
	"Tennessee"	"47"	"1984"	"1984"	"Other Race"	"2131-1"	"Male"	"M"	27	14144	190.9
	"Tennessee"	"47"	"1984"	"1984"	"White"	"2106-3"	"Female"	"F"	16009	2019000	792.9
	"Tennessee"	"47"	"1984"	"1984"	"White"	"2106-3"	"Male"	"M"	19129	1901043	1006.2
	"Tennessee"	"47"	"1985"	"1985"	"Black or African American"	"2054-5"	"Female"	"F"	3456	397043	870.4
	"Tennessee"	"47"	"1985"	"1985"	"Black or African American"	"2054-5"	"Male"	"M"	3948	345944	1141.2
	"Tennessee"	"47"	"1985"	"1985"	"Other Race"	"2131-1"	"Female"	"F"	21	16266	129.1
	"Tennessee"	"47"	"1985"	"1985"	"Other Race"	"2131-1"	"Male"	"M"	26	15260	170.4
	"Tennessee"	"47"	"1985"	"1985"	"White"	"2106-3"	"Female"	"F"	16610	2030775	817.9
	"Tennessee"	"47"	"1985"	"1985"	"White"	"2106-3"	"Male"	"M"	19165	1911947	1002.4
	"Tennessee"	"47"	"1986"	"1986"	"Black or African American"	"2054-5"	"Female"	"F"	3473	400146	867.9
	"Tennessee"	"47"	"1986"	"1986"	"Black or African American"	"2054-5"	"Male"	"M"	4034	348021	1159.1
	"Tennessee"	"47"	"1986"	"1986"	"Other Race"	"2131-1"	"Female"	"F"	21	17259	121.7
	"Tennessee"	"47"	"1986"	"1986"	"Other Race"	"2131-1"	"Male"	"M"	35	16280	215.0
	"Tennessee"	"47"	"1986"	"1986"	"White"	"2106-3"	"Female"	"F"	17172	2040157	841.7
	"Tennessee"	"47"	"1986"	"1986"	"White"	"2106-3"	"Male"	"M"	19515	1918555	1017.2
	"Tennessee"	"47"	"1987"	"1987"	"Black or African American"	"2054-5"	"Female"	"F"	3516	405654	866.7
	"Tennessee"	"47"	"1987"	"1987"	"Black or African American"	"2054-5"	"Male"	"M"	4015	352306	1139.6
	"Tennessee"	"47"	"1987"	"1987"	"Other Race"	"2131-1"	"Female"	"F"	23	18329	125.5
