"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	103	1976009	5.2
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	99	2017335	4.9
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	98	2058123	4.8
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	93	2087507	4.5
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	73	2136549	3.4
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	98	2170058	4.5
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	80	2201066	3.6
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	88	2246333	3.9
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	111	2285317	4.9
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	113	2303381	4.9
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	129	2339092	5.5
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	93	2377824	3.9
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	113	2407859	4.7
	"Census Region 4: West"	"CENS-R4"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	128	2455217	5.2
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	61	1716442	3.6
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	54	1739694	3.1
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	55	1783554	3.1
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	62	1814337	3.4
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	53	1837279	2.9
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	59	1869913	3.2
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	59	1902816	3.1
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	95	1941430	4.9
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	97	1976009	4.9
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	88	2017335	4.4
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	94	2058123	4.6
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	83	2087507	4.0
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	89	2136549	4.2
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	103	2170058	4.7
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	108	2201066	4.9
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	106	2246333	4.7
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	106	2285317	4.6
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	91	2303381	4.0
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	75	2339092	3.2
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	65	2377824	2.7
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	55	2407859	2.3
	"Census Region 4: West"	"CENS-R4"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	50	2455217	2.0
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	352	1716442	20.5
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	352	1739694	20.2
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	351	1783554	19.7
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	336	1814337	18.5
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	324	1837279	17.6
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	312	1869913	16.7
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	343	1902816	18.0
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	265	1941430	13.6
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	284	1976009	14.4
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	245	2017335	12.1
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	232	2058123	11.3
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	199	2087507	9.5
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	218	2136549	10.2
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	162	2170058	7.5
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	171	2201066	7.8
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	176	2246333	7.8
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	193	2285317	8.4
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	198	2303381	8.6
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	162	2339092	6.9
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	144	2377824	6.1
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	115	2407859	4.8
	"Census Region 4: West"	"CENS-R4"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	154	2455217	6.3
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	66	1716442	3.8
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	42	1739694	2.4
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	37	1783554	2.1
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	63	1814337	3.5
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	69	1837279	3.8
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	70	1869913	3.7
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	57	1902816	3.0
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	46	1941430	2.4
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	41	1976009	2.1
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	35	2017335	1.7
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	49	2058123	2.4
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	43	2087507	2.1
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	47	2136549	2.2
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	40	2170058	1.8
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	43	2201066	2.0
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	41	2246333	1.8
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	38	2285317	1.7
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	48	2303381	2.1
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	41	2339092	1.8
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	62	2377824	2.6
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	49	2407859	2.0
	"Census Region 4: West"	"CENS-R4"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	1869	2455217	76.1
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	2649	1716442	154.3
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	2601	1739694	149.5
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	2741	1783554	153.7
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	2691	1814337	148.3
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	2754	1837279	149.9
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	2721	1869913	145.5
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	2823	1902816	148.4
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	2710	1941430	139.6
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	2807	1976009	142.1
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	2756	2017335	136.6
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	2909	2058123	141.3
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	2963	2087507	141.9
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	2892	2136549	135.4
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	3052	2170058	140.6
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	3080	2201066	139.9
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	3012	2246333	134.1
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	3145	2285317	137.6
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	3184	2303381	138.2
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	3179	2339092	135.9
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	3340	2377824	140.5
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	3283	2407859	136.3
	"Census Region 4: West"	"CENS-R4"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	3360	2455217	136.9
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	53	1716442	3.1
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	47	1739694	2.7
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	60	1783554	3.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	61	1814337	3.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	64	1837279	3.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	57	1869913	3.0
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	60	1902816	3.2
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	64	1941430	3.3
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	62	1976009	3.1
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	50	2017335	2.5
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	42	2058123	2.0
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	56	2087507	2.7
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	60	2136549	2.8
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	61	2170058	2.8
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	61	2201066	2.8
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	54	2246333	2.4
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	52	2285317	2.3
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	60	2303381	2.6
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	66	2339092	2.8
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	71	2377824	3.0
	"Census Region 4: West"	"CENS-R4"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	63	2407859	2.6
