"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	1517	39639223	3.8
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	1465	40146298	3.6
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	1497	40656295	3.7
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	1548	41169951	3.8
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	1496	41668787	3.6
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	1521	42116032	3.6
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	1465	42518079	3.4
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	1338	42811509	3.1
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	1389	43292649	3.2
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	1449	43650495	3.3
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	1451	43977229	3.3
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	1478	44333664	3.3
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	1490	44731977	3.3
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	1499	45050652	3.3
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	1452	45450504	3.2
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	1376	45758440	3.0
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	1419	46000670	3.1
	"Census Region 3: South"	"CENS-R3"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	1391	46209717	3.0
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	4164	37972512	11.0
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	4735	38336648	12.4
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	4025	38868153	10.4
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	4628	39278867	11.8
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	4540	39639223	11.5
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	4566	40146298	11.4
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	5012	40656295	12.3
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	5002	41169951	12.1
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	5559	41668787	13.3
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	7064	42116032	16.8
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	6096	42518079	14.3
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	6446	42811509	15.1
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	6665	43292649	15.4
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	6792	43650495	15.6
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	6129	43977229	13.9
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	5326	44333664	12.0
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	5098	44731977	11.4
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	5092	45050652	11.3
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	4945	45450504	10.9
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	5067	45758440	11.1
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	4712	46000670	10.2
	"Census Region 3: South"	"CENS-R3"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	4963	46209717	10.7
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	20300	37972512	53.5
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	21314	38336648	55.6
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	22171	38868153	57.0
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	23400	39278867	59.6
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	24505	39639223	61.8
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	24816	40146298	61.8
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	26599	40656295	65.4
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	29307	41169951	71.2
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	29947	41668787	71.9
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	31840	42116032	75.6
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	32597	42518079	76.7
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	34813	42811509	81.3
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	37376	43292649	86.3
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	40165	43650495	92.0
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	41968	43977229	95.4
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	42543	44333664	96.0
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	41888	44731977	93.6
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	42639	45050652	94.6
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	44728	45450504	98.4
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	46870	45758440	102.4
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	48694	46000670	105.9
	"Census Region 3: South"	"CENS-R3"	"All other diseases (Residual) "	"GR113-111"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	54126	46209717	117.1
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	20252	37972512	53.3
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	21159	38336648	55.2
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	22445	38868153	57.7
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	23232	39278867	59.1
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	24346	39639223	61.4
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	25142	40146298	62.6
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	26465	40656295	65.1
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	26925	41169951	65.4
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	27739	41668787	66.6
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	27279	42116032	64.8
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	26284	42518079	61.8
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	26545	42811509	62.0
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	27060	43292649	62.5
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	26730	43650495	61.2
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	26803	43977229	60.9
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	27948	44333664	63.0
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	30135	44731977	67.4
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	33378	45050652	74.1
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	34544	45450504	76.0
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	33342	45758440	72.9
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	35102	46000670	76.3
	"Census Region 3: South"	"CENS-R3"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	41664	46209717	90.2
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	11256	37972512	29.6
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	11626	38336648	30.3
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	11744	38868153	30.2
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11863	39278867	30.2
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	12084	39639223	30.5
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	12348	40146298	30.8
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	12556	40656295	30.9
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	12593	41169951	30.6
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	12518	41668787	30.0
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	11740	42116032	27.9
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	10523	42518079	24.7
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	10040	42811509	23.5
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	10106	43292649	23.3
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	10310	43650495	23.6
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	9878	43977229	22.5
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	10009	44333664	22.6
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	10593	44731977	23.7
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	11224	45050652	24.9
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	10868	45450504	23.9
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10639	45758440	23.3
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10701	46000670	23.3
	"Census Region 3: South"	"CENS-R3"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	11428	46209717	24.7
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10275	37972512	27.1
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	10766	38336648	28.1
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10918	38868153	28.1
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11081	39278867	28.2
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	11158	39639223	28.1
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	11468	40146298	28.6
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	11771	40656295	29.0
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	11796	41169951	28.7
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	11820	41668787	28.4
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	11002	42116032	26.1
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	9830	42518079	23.1
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	9344	42811509	21.8
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	9426	43292649	21.8
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	9625	43650495	22.1
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	9197	43977229	20.9
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	9358	44333664	21.1
	"Census Region 3: South"	"CENS-R3"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	9903	44731977	22.1
